unitid,efalevel,line,section,lstudy,eftotlt
203757,45,99,2,1,59
203757,51,21,2,1,159
203757,52,25,2,3,17
203757,59,16,2,1,9
203757,60,17,2,1,50
203775,1,29,3,4,1205
203775,2,99,3,1,987
203775,3,99,3,1,777
203775,4,99,3,1,219
203775,5,99,3,1,558
203775,11,99,3,1,210
203775,12,99,3,3,218
203775,19,99,3,1,40
203775,20,99,3,1,518
203775,21,14,1,4,818
203775,22,8,1,1,736
203775,23,6,1,1,729
203775,24,1,1,1,217
203775,25,99,1,1,512
203775,31,7,1,1,7
203775,32,11,1,3,82
203775,39,2,1,1,34
203775,40,3,1,1,478
203775,41,28,2,4,387
203775,42,22,2,1,251
203775,43,20,2,1,48
203775,44,15,2,1,2
203775,45,99,2,1,46
203775,51,21,2,1,203
203775,52,25,2,3,136
203775,59,16,2,1,6
203775,60,17,2,1,40
203845,1,29,3,4,1171
203845,2,99,3,1,1085
203845,3,99,3,1,1035
203845,4,99,3,1,314
203845,5,99,3,1,721
203845,11,99,3,1,50
203845,12,99,3,3,86
203845,19,99,3,1,27
203845,20,99,3,1,694
203845,21,14,1,4,1099
203845,22,8,1,1,1019
203845,23,6,1,1,1018
203845,24,1,1,1,314
203845,25,99,1,1,704
203845,31,7,1,1,1
203845,32,11,1,3,80
203845,39,2,1,1,26
203845,40,3,1,1,678
203845,41,28,2,4,72
203845,42,22,2,1,66
203845,43,20,2,1,17
203845,45,99,2,1,17
203845,51,21,2,1,49
203845,52,25,2,3,6
203845,59,16,2,1,1
203845,60,17,2,1,16
203881,1,29,3,4,3008
203881,2,99,3,1,3008
203881,3,99,3,1,1351
203881,4,99,3,1,404
203881,5,99,3,1,947
203881,11,99,3,1,1657
203881,19,99,3,1,124
203881,20,99,3,1,823
203881,21,14,1,4,459
203881,22,8,1,1,459
203881,23,6,1,1,367
203881,24,1,1,1,143
203881,25,99,1,1,224
203881,31,7,1,1,92
203881,39,2,1,1,39
203881,40,3,1,1,185
203881,41,28,2,4,2549
203881,42,22,2,1,2549
203881,43,20,2,1,984
203881,44,15,2,1,261
203881,45,99,2,1,723
203881,51,21,2,1,1565
203881,59,16,2,1,85
203881,60,17,2,1,638
203942,1,29,3,4,52
203942,2,99,3,1,52
203942,3,99,3,1,52
203942,4,99,3,1,34
203942,5,99,3,1,18
203942,20,99,3,1,18
203942,21,14,1,4,52
203942,22,8,1,1,52
203942,23,6,1,1,52
203942,24,1,1,1,34
203942,25,99,1,1,18
203942,40,3,1,1,18
203960,1,29,3,4,1150
203960,2,99,3,1,999
203960,3,99,3,1,982
203960,4,99,3,1,58
203960,5,99,3,1,924
203960,11,99,3,1,17
203960,12,99,3,3,151
203960,19,99,3,1,187
203960,20,99,3,1,737
203960,21,14,1,4,317
203960,22,8,1,1,263
203960,23,6,1,1,263
203960,24,1,1,1,33
203960,25,99,1,1,230
203960,32,11,1,3,54
203960,39,2,1,1,28
203960,40,3,1,1,202
203960,41,28,2,4,833
203960,42,22,2,1,736
203960,43,20,2,1,719
203960,44,15,2,1,25
203960,45,99,2,1,694
203960,51,21,2,1,17
203960,52,25,2,3,97
203960,59,16,2,1,159
203960,60,17,2,1,535
203997,1,29,3,4,172
203997,12,99,3,3,172
203997,21,14,1,4,83
203997,32,11,1,3,83
203997,41,28,2,4,89
203997,52,25,2,3,89
204006,1,29,3,4,2374
204006,2,99,3,1,2345
204006,3,99,3,1,2025
204006,4,99,3,1,475
204006,5,99,3,1,1550
204006,11,99,3,1,320
204006,12,99,3,3,29
204006,19,99,3,1,173
204006,20,99,3,1,1377
204006,21,14,1,4,1678
204006,22,8,1,1,1667
204006,23,6,1,1,1596
204006,24,1,1,1,431
204006,25,99,1,1,1165
204006,31,7,1,1,71
204006,32,11,1,3,11
204006,39,2,1,1,129
204006,40,3,1,1,1036
204006,41,28,2,4,696
204006,42,22,2,1,678
204006,43,20,2,1,429
204006,44,15,2,1,44
204006,45,99,2,1,385
204006,51,21,2,1,249
204006,52,25,2,3,18
204006,59,16,2,1,44
204006,60,17,2,1,341
204015,1,29,3,4,1213
204015,2,99,3,1,1213
204015,3,99,3,1,871
204015,4,99,3,1,162
204015,5,99,3,1,709
204015,11,99,3,1,342
204015,19,99,3,1,75
204015,20,99,3,1,634
204015,21,14,1,4,728
204015,22,8,1,1,728
204015,23,6,1,1,636
204015,24,1,1,1,144
204015,25,99,1,1,492
204015,31,7,1,1,92
204015,39,2,1,1,46
204015,40,3,1,1,446
204015,41,28,2,4,485
204015,42,22,2,1,485
204015,43,20,2,1,235
204015,44,15,2,1,18
204015,45,99,2,1,217
204015,51,21,2,1,250
204015,59,16,2,1,29
204015,60,17,2,1,188
204024,1,29,3,4,18618
204024,2,99,3,1,16478
204024,3,99,3,1,16361
204024,4,99,3,1,3937
204024,5,99,3,1,12424
204024,11,99,3,1,117
204024,12,99,3,3,2140
204024,19,99,3,1,330
204024,20,99,3,1,12094
204024,21,14,1,4,16957
204024,22,8,1,1,16006
204024,23,6,1,1,15979
204024,24,1,1,1,3926
204024,25,99,1,1,12053
204024,31,7,1,1,27
204024,32,11,1,3,951
204024,39,2,1,1,310
204024,40,3,1,1,11743
204024,41,28,2,4,1661
204024,42,22,2,1,472
204024,43,20,2,1,382
204024,44,15,2,1,11
204024,45,99,2,1,371
204024,51,21,2,1,90
204024,52,25,2,3,1189
204024,59,16,2,1,20
204024,60,17,2,1,351
204121,1,29,3,4,76
204121,2,99,3,1,76
204121,3,99,3,1,76
204121,4,99,3,1,36
204121,5,99,3,1,40
204121,20,99,3,1,40
204121,21,14,1,4,32
204121,22,8,1,1,32
204121,23,6,1,1,32
204121,24,1,1,1,15
204121,25,99,1,1,17
204121,40,3,1,1,17
204121,41,28,2,4,44
204121,42,22,2,1,44
204121,43,20,2,1,44
204121,44,15,2,1,21
204121,45,99,2,1,23
204121,60,17,2,1,23
204158,1,29,3,4,84
204158,2,99,3,1,84
204158,3,99,3,1,84
204158,4,99,3,1,36
204158,5,99,3,1,48
204158,20,99,3,1,48
204158,21,14,1,4,84
204158,22,8,1,1,84
204158,23,6,1,1,84
204158,24,1,1,1,36
204158,25,99,1,1,48
204158,40,3,1,1,48
204176,1,29,3,4,712
204176,2,99,3,1,575
204176,3,99,3,1,573
204176,4,99,3,1,26
204176,5,99,3,1,547
204176,11,99,3,1,2
204176,12,99,3,3,137
204176,19,99,3,1,105
204176,20,99,3,1,442
204176,21,14,1,4,590
204176,22,8,1,1,463
204176,23,6,1,1,463
204176,24,1,1,1,26
204176,25,99,1,1,437
204176,32,11,1,3,127
204176,39,2,1,1,81
204176,40,3,1,1,356
204176,41,28,2,4,122
204176,42,22,2,1,112
204176,43,20,2,1,110
204176,45,99,2,1,110
204176,51,21,2,1,2
204176,52,25,2,3,10
204176,59,16,2,1,24
204176,60,17,2,1,86
204185,1,29,3,4,2169
204185,2,99,3,1,1927
204185,3,99,3,1,1785
204185,4,99,3,1,536
204185,5,99,3,1,1249
204185,11,99,3,1,142
204185,12,99,3,3,242
204185,19,99,3,1,44
204185,20,99,3,1,1205
204185,21,14,1,4,1945
204185,22,8,1,1,1779
204185,23,6,1,1,1768
204185,24,1,1,1,536
204185,25,99,1,1,1232
204185,31,7,1,1,11
204185,32,11,1,3,166
204185,39,2,1,1,43
204185,40,3,1,1,1189
204185,41,28,2,4,224
204185,42,22,2,1,148
204185,43,20,2,1,17
204185,45,99,2,1,17
204185,51,21,2,1,131
204185,52,25,2,3,76
204185,59,16,2,1,1
204185,60,17,2,1,16
204194,1,29,3,4,1845
204194,2,99,3,1,1631
204194,3,99,3,1,1346
204194,4,99,3,1,278
204194,5,99,3,1,1068
204194,11,99,3,1,285
204194,12,99,3,3,214
204194,19,99,3,1,73
204194,20,99,3,1,995
204194,21,14,1,4,1597
204194,22,8,1,1,1385
204194,23,6,1,1,1332
204194,24,1,1,1,278
204194,25,99,1,1,1054
204194,31,7,1,1,53
204194,32,11,1,3,212
204194,39,2,1,1,72
204194,40,3,1,1,982
204194,41,28,2,4,248
204194,42,22,2,1,246
204194,43,20,2,1,14
204194,45,99,2,1,14
204194,51,21,2,1,232
204194,52,25,2,3,2
204194,59,16,2,1,1
204194,60,17,2,1,13
204200,1,29,3,4,2083
204200,2,99,3,1,1446
204200,3,99,3,1,1100
204200,4,99,3,1,323
204200,5,99,3,1,777
204200,11,99,3,1,346
204200,12,99,3,3,637
204200,19,99,3,1,62
204200,20,99,3,1,715
204200,21,14,1,4,1305
204200,22,8,1,1,1062
204200,23,6,1,1,1057
204200,24,1,1,1,322
204200,25,99,1,1,735
204200,31,7,1,1,5
204200,32,11,1,3,243
204200,39,2,1,1,56
204200,40,3,1,1,679
204200,41,28,2,4,778
204200,42,22,2,1,384
204200,43,20,2,1,43
204200,44,15,2,1,1
204200,45,99,2,1,42
204200,51,21,2,1,341
204200,52,25,2,3,394
204200,59,16,2,1,6
204200,60,17,2,1,36
204255,1,29,3,4,1619
204255,2,99,3,1,1619
204255,3,99,3,1,717
204255,4,99,3,1,256
204255,5,99,3,1,461
204255,11,99,3,1,902
204255,19,99,3,1,74
204255,20,99,3,1,387
204255,21,14,1,4,536
204255,22,8,1,1,536
204255,23,6,1,1,393
204255,24,1,1,1,179
204255,25,99,1,1,214
204255,31,7,1,1,143
204255,39,2,1,1,36
204255,40,3,1,1,178
204255,41,28,2,4,1083
204255,42,22,2,1,1083
204255,43,20,2,1,324
204255,44,15,2,1,77
204255,45,99,2,1,247
204255,51,21,2,1,759
204255,59,16,2,1,38
204255,60,17,2,1,209
204264,1,29,3,4,2108
204264,2,99,3,1,1524
204264,3,99,3,1,1407
204264,4,99,3,1,373
204264,5,99,3,1,1034
204264,11,99,3,1,117
204264,12,99,3,3,584
204264,19,99,3,1,90
204264,20,99,3,1,944
204264,21,14,1,4,1460
204264,22,8,1,1,1279
204264,23,6,1,1,1279
204264,24,1,1,1,373
204264,25,99,1,1,906
204264,32,11,1,3,181
204264,39,2,1,1,44
204264,40,3,1,1,862
204264,41,28,2,4,648
204264,42,22,2,1,245
204264,43,20,2,1,128
204264,45,99,2,1,128
204264,51,21,2,1,117
204264,52,25,2,3,403
204264,59,16,2,1,46
204264,60,17,2,1,82
204334,1,29,3,4,149
204334,2,99,3,1,149
204334,3,99,3,1,149
204334,4,99,3,1,67
204334,5,99,3,1,82
204334,20,99,3,1,82
204334,21,14,1,4,1
204334,22,8,1,1,1
204334,23,6,1,1,1
204334,25,99,1,1,1
204334,40,3,1,1,1
204334,41,28,2,4,148
204334,42,22,2,1,148
204334,43,20,2,1,148
204334,44,15,2,1,67
204334,45,99,2,1,81
204334,60,17,2,1,81
204422,1,29,3,4,2451
204422,2,99,3,1,2451
204422,3,99,3,1,1187
204422,4,99,3,1,346
204422,5,99,3,1,841
204422,11,99,3,1,1264
204422,19,99,3,1,92
204422,20,99,3,1,749
204422,21,14,1,4,683
204422,22,8,1,1,683
204422,23,6,1,1,445
204422,24,1,1,1,191
204422,25,99,1,1,254
204422,31,7,1,1,238
204422,39,2,1,1,30
204422,40,3,1,1,224
204422,41,28,2,4,1768
204422,42,22,2,1,1768
204422,43,20,2,1,742
204422,44,15,2,1,155
204422,45,99,2,1,587
204422,51,21,2,1,1026
204422,59,16,2,1,62
204422,60,17,2,1,525
204431,1,29,3,4,41
204431,2,99,3,1,41
204431,3,99,3,1,41
204431,4,99,3,1,23
204431,5,99,3,1,18
204431,20,99,3,1,18
204431,21,14,1,4,41
204431,22,8,1,1,41
204431,23,6,1,1,41
204431,24,1,1,1,23
204431,25,99,1,1,18
204431,40,3,1,1,18
204440,1,29,3,4,4110
204440,2,99,3,1,4110
204440,3,99,3,1,1037
204440,4,99,3,1,267
204440,5,99,3,1,770
204440,11,99,3,1,3073
204440,19,99,3,1,37
204440,20,99,3,1,733
204440,21,14,1,4,598
204440,22,8,1,1,598
204440,23,6,1,1,353
204440,24,1,1,1,146
204440,25,99,1,1,207
204440,31,7,1,1,245
204440,39,2,1,1,16
204440,40,3,1,1,191
204440,41,28,2,4,3512
204440,42,22,2,1,3512
204440,43,20,2,1,684
204440,44,15,2,1,121
204440,45,99,2,1,563
204440,51,21,2,1,2828
204440,59,16,2,1,21
204440,60,17,2,1,542
204459,1,29,3,4,33
204459,2,99,3,1,33
204459,3,99,3,1,33
204459,4,99,3,1,14
204459,5,99,3,1,19
204459,20,99,3,1,19
204459,21,14,1,4,33
204459,22,8,1,1,33
204459,23,6,1,1,33
204459,24,1,1,1,14
204459,25,99,1,1,19
204459,40,3,1,1,19
204468,1,29,3,4,1446
204468,2,99,3,1,1336
204468,3,99,3,1,1049
204468,4,99,3,1,237
204468,5,99,3,1,812
204468,11,99,3,1,287
204468,12,99,3,3,110
204468,19,99,3,1,135
204468,20,99,3,1,677
204468,21,14,1,4,931
204468,22,8,1,1,931
204468,23,6,1,1,914
204468,24,1,1,1,233
204468,25,99,1,1,681
204468,31,7,1,1,17
204468,39,2,1,1,102
204468,40,3,1,1,579
204468,41,28,2,4,515
204468,42,22,2,1,405
204468,43,20,2,1,135
204468,44,15,2,1,4
204468,45,99,2,1,131
204468,51,21,2,1,270
204468,52,25,2,3,110
204468,59,16,2,1,33
204468,60,17,2,1,98
204477,1,29,3,4,1021
204477,12,99,3,3,1021
204477,21,14,1,4,1003
204477,32,11,1,3,1003
204477,41,28,2,4,18
204477,52,25,2,3,18
204486,1,29,3,4,2606
204486,2,99,3,1,2572
204486,3,99,3,1,2572
204486,4,99,3,1,877
204486,5,99,3,1,1695
204486,12,99,3,3,34
204486,19,99,3,1,163
204486,20,99,3,1,1532
204486,21,14,1,4,2434
204486,22,8,1,1,2410
204486,23,6,1,1,2410
204486,24,1,1,1,871
204486,25,99,1,1,1539
204486,32,11,1,3,24
204486,39,2,1,1,151
204486,40,3,1,1,1388
204486,41,28,2,4,172
204486,42,22,2,1,162
204486,43,20,2,1,162
204486,44,15,2,1,6
204486,45,99,2,1,156
204486,52,25,2,3,10
204486,59,16,2,1,12
204486,60,17,2,1,144
204501,1,29,3,4,2976
204501,2,99,3,1,2966
204501,3,99,3,1,2950
204501,4,99,3,1,778
204501,5,99,3,1,2172
204501,11,99,3,1,16
204501,12,99,3,3,10
204501,19,99,3,1,18
204501,20,99,3,1,2154
204501,21,14,1,4,2951
204501,22,8,1,1,2942
204501,23,6,1,1,2941
204501,24,1,1,1,778
204501,25,99,1,1,2163
204501,31,7,1,1,1
204501,32,11,1,3,9
204501,39,2,1,1,18
204501,40,3,1,1,2145
204501,41,28,2,4,25
204501,42,22,2,1,24
204501,43,20,2,1,9
204501,45,99,2,1,9
204501,51,21,2,1,15
204501,52,25,2,3,1
204501,60,17,2,1,9
204608,1,29,3,4,331
204608,2,99,3,1,331
204608,3,99,3,1,331
204608,4,99,3,1,329
204608,5,99,3,1,2
204608,20,99,3,1,2
204608,21,14,1,4,331
204608,22,8,1,1,331
204608,23,6,1,1,331
204608,24,1,1,1,329
204608,25,99,1,1,2
204608,40,3,1,1,2
204617,1,29,3,4,1258
204617,2,99,3,1,894
204617,3,99,3,1,785
204617,4,99,3,1,236
204617,5,99,3,1,549
204617,11,99,3,1,109
204617,12,99,3,3,364
204617,19,99,3,1,70
204617,20,99,3,1,479
204617,21,14,1,4,943
204617,22,8,1,1,742
204617,23,6,1,1,734
204617,24,1,1,1,233
204617,25,99,1,1,501
204617,31,7,1,1,8
204617,32,11,1,3,201
204617,39,2,1,1,63
204617,40,3,1,1,438
204617,41,28,2,4,315
204617,42,22,2,1,152
204617,43,20,2,1,51
204617,44,15,2,1,3
204617,45,99,2,1,48
204617,51,21,2,1,101
204617,52,25,2,3,163
204617,59,16,2,1,7
204617,60,17,2,1,41
204635,1,29,3,4,3042
204635,2,99,3,1,2592
204635,3,99,3,1,2386
204635,4,99,3,1,587
204635,5,99,3,1,1799
204635,11,99,3,1,206
204635,12,99,3,3,450
204635,19,99,3,1,53
204635,20,99,3,1,1746
204635,21,14,1,4,2787
204635,22,8,1,1,2348
204635,23,6,1,1,2340
204635,24,1,1,1,587
204635,25,99,1,1,1753
204635,31,7,1,1,8
204635,32,11,1,3,439
204635,39,2,1,1,51
204635,40,3,1,1,1702
204635,41,28,2,4,255
204635,42,22,2,1,244
204635,43,20,2,1,46
204635,45,99,2,1,46
204635,51,21,2,1,198
204635,52,25,2,3,11
204635,59,16,2,1,2
204635,60,17,2,1,44
204662,1,29,3,4,462
204662,2,99,3,1,462
204662,3,99,3,1,431
204662,4,99,3,1,226
204662,5,99,3,1,205
204662,11,99,3,1,31
204662,19,99,3,1,20
204662,20,99,3,1,185
204662,21,14,1,4,424
204662,22,8,1,1,424
204662,23,6,1,1,411
204662,24,1,1,1,223
204662,25,99,1,1,188
204662,31,7,1,1,13
204662,39,2,1,1,19
204662,40,3,1,1,169
204662,41,28,2,4,38
204662,42,22,2,1,38
204662,43,20,2,1,20
204662,44,15,2,1,3
204662,45,99,2,1,17
204662,51,21,2,1,18
204662,59,16,2,1,1
204662,60,17,2,1,16
204671,1,29,3,4,740
204671,2,99,3,1,739
204671,3,99,3,1,656
204671,4,99,3,1,263
204671,5,99,3,1,393
204671,11,99,3,1,83
204671,12,99,3,3,1
204671,19,99,3,1,44
204671,20,99,3,1,349
204671,21,14,1,4,616
204671,22,8,1,1,616
204671,23,6,1,1,600
204671,24,1,1,1,260
204671,25,99,1,1,340
204671,31,7,1,1,16
204671,39,2,1,1,35
204671,40,3,1,1,305
204671,41,28,2,4,124
204671,42,22,2,1,123
204671,43,20,2,1,56
204671,44,15,2,1,3
204671,45,99,2,1,53
204671,51,21,2,1,67
204671,52,25,2,3,1
204671,59,16,2,1,9
204671,60,17,2,1,44
204680,1,29,3,4,849
204680,2,99,3,1,843
204680,3,99,3,1,726
204680,4,99,3,1,344
204680,5,99,3,1,382
204680,11,99,3,1,117
204680,12,99,3,3,6
204680,19,99,3,1,59
204680,20,99,3,1,323
204680,21,14,1,4,683
204680,22,8,1,1,683
204680,23,6,1,1,675
204680,24,1,1,1,338
204680,25,99,1,1,337
204680,31,7,1,1,8
204680,39,2,1,1,47
204680,40,3,1,1,290
204680,41,28,2,4,166
204680,42,22,2,1,160
204680,43,20,2,1,51
204680,44,15,2,1,6
204680,45,99,2,1,45
204680,51,21,2,1,109
204680,52,25,2,3,6
204680,59,16,2,1,12
204680,60,17,2,1,33
204699,1,29,3,4,886
204699,2,99,3,1,884
204699,3,99,3,1,842
204699,4,99,3,1,338
204699,5,99,3,1,504
204699,11,99,3,1,42
204699,12,99,3,3,2
204699,19,99,3,1,69
204699,20,99,3,1,435
204699,21,14,1,4,740
204699,22,8,1,1,739
204699,23,6,1,1,728
204699,24,1,1,1,328
204699,25,99,1,1,400
204699,31,7,1,1,11
204699,32,11,1,3,1
204699,39,2,1,1,54
204699,40,3,1,1,346
204699,41,28,2,4,146
204699,42,22,2,1,145
204699,43,20,2,1,114
204699,44,15,2,1,10
204699,45,99,2,1,104
204699,51,21,2,1,31
204699,52,25,2,3,1
204699,59,16,2,1,15
204699,60,17,2,1,89
204705,1,29,3,4,2422
204705,2,99,3,1,2422
204705,3,99,3,1,2302
204705,4,99,3,1,1407
204705,5,99,3,1,895
204705,11,99,3,1,120
204705,19,99,3,1,138
204705,20,99,3,1,757
204705,21,14,1,4,2013
204705,22,8,1,1,2013
204705,23,6,1,1,2006
204705,24,1,1,1,1333
204705,25,99,1,1,673
204705,31,7,1,1,7
204705,39,2,1,1,98
204705,40,3,1,1,575
204705,41,28,2,4,409
204705,42,22,2,1,409
204705,43,20,2,1,296
204705,44,15,2,1,74
204705,45,99,2,1,222
204705,51,21,2,1,113
204705,59,16,2,1,40
204705,60,17,2,1,182
204714,1,29,3,4,96
204714,2,99,3,1,96
204714,3,99,3,1,96
204714,4,99,3,1,19
204714,5,99,3,1,77
204714,20,99,3,1,77
204714,21,14,1,4,96
204714,22,8,1,1,96
204714,23,6,1,1,96
204714,24,1,1,1,19
204714,25,99,1,1,77
204714,40,3,1,1,77
204723,1,29,3,4,323
204723,2,99,3,1,323
204723,3,99,3,1,323
204723,4,99,3,1,153
204723,5,99,3,1,170
204723,20,99,3,1,170
204723,21,14,1,4,323
204723,22,8,1,1,323
204723,23,6,1,1,323
204723,24,1,1,1,153
204723,25,99,1,1,170
204723,40,3,1,1,170
204769,1,29,3,4,117
204769,2,99,3,1,117
204769,3,99,3,1,117
204769,4,99,3,1,55
204769,5,99,3,1,62
204769,20,99,3,1,62
204769,21,14,1,4,117
204769,22,8,1,1,117
204769,23,6,1,1,117
204769,24,1,1,1,55
204769,25,99,1,1,62
204769,40,3,1,1,62
204778,1,29,3,4,50
204778,2,99,3,1,50
204778,3,99,3,1,50
204778,4,99,3,1,32
204778,5,99,3,1,18
204778,20,99,3,1,18
204778,21,14,1,4,50
204778,22,8,1,1,50
204778,23,6,1,1,50
204778,24,1,1,1,32
204778,25,99,1,1,18
204778,40,3,1,1,18
204796,1,29,3,4,60046
204796,2,99,3,1,45728
204796,3,99,3,1,44617
204796,4,99,3,1,8062
204796,5,99,3,1,36555
204796,11,99,3,1,1111
204796,12,99,3,3,14318
204796,19,99,3,1,3282
204796,20,99,3,1,33273
204796,21,14,1,4,51944
204796,22,8,1,1,41983
204796,23,6,1,1,41782
204796,24,1,1,1,8034
204796,25,99,1,1,33748
204796,31,7,1,1,201
204796,32,11,1,3,9961
204796,39,2,1,1,2945
204796,40,3,1,1,30803
204796,41,28,2,4,8102
204796,42,22,2,1,3745
204796,43,20,2,1,2835
204796,44,15,2,1,28
204796,45,99,2,1,2807
204796,51,21,2,1,910
204796,52,25,2,3,4357
204796,59,16,2,1,337
204796,60,17,2,1,2470
204802,1,29,3,4,1149
204802,2,99,3,1,1149
204802,3,99,3,1,305
204802,4,99,3,1,100
204802,5,99,3,1,205
204802,11,99,3,1,844
204802,19,99,3,1,19
204802,20,99,3,1,186
204802,21,14,1,4,269
204802,22,8,1,1,269
204802,23,6,1,1,257
204802,24,1,1,1,98
204802,25,99,1,1,159
204802,31,7,1,1,12
204802,39,2,1,1,17
204802,40,3,1,1,142
204802,41,28,2,4,880
204802,42,22,2,1,880
204802,43,20,2,1,48
204802,44,15,2,1,2
204802,45,99,2,1,46
204802,51,21,2,1,832
204802,59,16,2,1,2
204802,60,17,2,1,44
204820,1,29,3,4,1941
204820,2,99,3,1,1941
204820,3,99,3,1,777
204820,4,99,3,1,182
204820,5,99,3,1,595
204820,11,99,3,1,1164
204820,19,99,3,1,41
204820,20,99,3,1,554
204820,21,14,1,4,605
204820,22,8,1,1,605
204820,23,6,1,1,568
204820,24,1,1,1,175
204820,25,99,1,1,393
204820,31,7,1,1,37
204820,39,2,1,1,22
204820,40,3,1,1,371
204820,41,28,2,4,1336
204820,42,22,2,1,1336
204820,43,20,2,1,209
204820,44,15,2,1,7
204820,45,99,2,1,202
204820,51,21,2,1,1127
204820,59,16,2,1,19
204820,60,17,2,1,183
204839,1,29,3,4,1639
204839,2,99,3,1,1639
204839,3,99,3,1,461
204839,4,99,3,1,121
204839,5,99,3,1,340
204839,11,99,3,1,1178
204839,19,99,3,1,29
204839,20,99,3,1,311
204839,21,14,1,4,403
204839,22,8,1,1,403
204839,23,6,1,1,395
204839,24,1,1,1,117
204839,25,99,1,1,278
204839,31,7,1,1,8
204839,39,2,1,1,20
204839,40,3,1,1,258
204839,41,28,2,4,1236
204839,42,22,2,1,1236
204839,43,20,2,1,66
204839,44,15,2,1,4
204839,45,99,2,1,62
204839,51,21,2,1,1170
204839,59,16,2,1,9
204839,60,17,2,1,53
204848,1,29,3,4,1977
204848,2,99,3,1,1977
204848,3,99,3,1,657
204848,4,99,3,1,207
204848,5,99,3,1,450
204848,11,99,3,1,1320
204848,19,99,3,1,33
204848,20,99,3,1,417
204848,21,14,1,4,520
204848,22,8,1,1,520
204848,23,6,1,1,506
204848,24,1,1,1,197
204848,25,99,1,1,309
204848,31,7,1,1,14
204848,39,2,1,1,24
204848,40,3,1,1,285
204848,41,28,2,4,1457
204848,42,22,2,1,1457
204848,43,20,2,1,151
204848,44,15,2,1,10
204848,45,99,2,1,141
204848,51,21,2,1,1306
204848,59,16,2,1,9
204848,60,17,2,1,132
204857,1,29,3,4,24937
204857,2,99,3,1,19100
204857,3,99,3,1,18456
204857,4,99,3,1,4591
204857,5,99,3,1,13865
204857,11,99,3,1,644
204857,12,99,3,3,5837
204857,19,99,3,1,988
204857,20,99,3,1,12877
204857,21,14,1,4,18849
204857,22,8,1,1,15718
204857,23,6,1,1,15684
204857,24,1,1,1,4558
204857,25,99,1,1,11126
204857,31,7,1,1,34
204857,32,11,1,3,3131
204857,39,2,1,1,575
204857,40,3,1,1,10551
204857,41,28,2,4,6088
204857,42,22,2,1,3382
204857,43,20,2,1,2772
204857,44,15,2,1,33
204857,45,99,2,1,2739
204857,51,21,2,1,610
204857,52,25,2,3,2706
204857,59,16,2,1,413
204857,60,17,2,1,2326
204866,1,29,3,4,1799
204866,2,99,3,1,1799
204866,3,99,3,1,526
204866,4,99,3,1,124
204866,5,99,3,1,402
204866,11,99,3,1,1273
204866,19,99,3,1,30
204866,20,99,3,1,372
204866,21,14,1,4,431
204866,22,8,1,1,431
204866,23,6,1,1,418
204866,24,1,1,1,120
204866,25,99,1,1,298
204866,31,7,1,1,13
204866,39,2,1,1,21
204866,40,3,1,1,277
204866,41,28,2,4,1368
204866,42,22,2,1,1368
204866,43,20,2,1,108
204866,44,15,2,1,4
204866,45,99,2,1,104
204866,51,21,2,1,1260
204866,59,16,2,1,9
204866,60,17,2,1,95
204884,1,29,3,4,149
204884,2,99,3,1,149
204884,3,99,3,1,149
204884,4,99,3,1,7
204884,5,99,3,1,142
204884,19,99,3,1,63
204884,20,99,3,1,79
204884,21,14,1,4,149
204884,22,8,1,1,149
204884,23,6,1,1,149
204884,24,1,1,1,7
204884,25,99,1,1,142
204884,39,2,1,1,63
204884,40,3,1,1,79
204893,1,29,3,4,25
204893,2,99,3,1,25
204893,3,99,3,1,25
204893,4,99,3,1,2
204893,5,99,3,1,23
204893,20,99,3,1,23
204893,21,14,1,4,15
204893,22,8,1,1,15
204893,23,6,1,1,15
204893,24,1,1,1,2
204893,25,99,1,1,13
204893,40,3,1,1,13
204893,41,28,2,4,10
204893,42,22,2,1,10
204893,43,20,2,1,10
204893,45,99,2,1,10
204893,60,17,2,1,10
204909,1,29,3,4,1452
204909,2,99,3,1,1452
204909,3,99,3,1,1450
204909,4,99,3,1,428
204909,5,99,3,1,1022
204909,11,99,3,1,2
204909,19,99,3,1,19
204909,20,99,3,1,1003
204909,21,14,1,4,1441
204909,22,8,1,1,1441
204909,23,6,1,1,1440
204909,24,1,1,1,428
204909,25,99,1,1,1012
204909,31,7,1,1,1
204909,39,2,1,1,18
204909,40,3,1,1,994
204909,41,28,2,4,11
204909,42,22,2,1,11
204909,43,20,2,1,10
204909,45,99,2,1,10
204909,51,21,2,1,1
204909,59,16,2,1,1
204909,60,17,2,1,9
204936,1,29,3,4,2357
204936,2,99,3,1,2119
204936,3,99,3,1,2055
204936,4,99,3,1,519
204936,5,99,3,1,1536
204936,11,99,3,1,64
204936,12,99,3,3,238
204936,19,99,3,1,81
204936,20,99,3,1,1455
204936,21,14,1,4,2067
204936,22,8,1,1,1990
204936,23,6,1,1,1970
204936,24,1,1,1,519
204936,25,99,1,1,1451
204936,31,7,1,1,20
204936,32,11,1,3,77
204936,39,2,1,1,79
204936,40,3,1,1,1372
204936,41,28,2,4,290
204936,42,22,2,1,129
204936,43,20,2,1,85
204936,45,99,2,1,85
204936,51,21,2,1,44
204936,52,25,2,3,161
204936,59,16,2,1,2
204936,60,17,2,1,83
204945,1,29,3,4,7762
204945,2,99,3,1,7762
204945,3,99,3,1,4184
204945,4,99,3,1,993
204945,5,99,3,1,3191
204945,11,99,3,1,3578
